timestamp,PV1 voltage (V),PV1 current (A),PV1 input power(W),PV2 voltage (V),PV2 current (A),PV2 input power(W),AC current R(A),AC voltage R(V),AC current S(A),AC voltage S(V),AC current T(A),AC voltage T(V),output power(W),feed-in power(W),daily yield(kWh),total yield(kWh),feed-in energy(kWh),consume energy(kWh),Inverter Status,Battery operating status,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,dataset,PV1_voltage_(V)_cat,PV2_voltage_(V)_cat,PV1_current_(A)_cat,PV2_current_(A)_cat,PV1_input_power(W)_cat,PV2_input_power(W)_cat,output_power(W)_cat,feed-in_power(W)_cat,Temperature_cat,Dew_Point_C_cat,Humidity_%_cat,Speed_kmh_cat,Precip_Rate_mm_cat,prší?,hour,day_of_week,is_workday,hourly_yield,hourly_feed_in_energy,hourly_consumed,sobestacnost,system_pracuje,pretok,h_spotreba_cat,h_yield_cat,h_feedin_cat
2023-03-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1520.5,0.0,468.8,1.0,689.4,IdleMode,Normal,3.17,-3.14,63.5,,0.27,0.27,1005.96,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,2,5,víkend,0.0,0.0,1.0,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-03-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1128.42,0.0,468.8,1.0,690.39,IdleMode,Normal,2.32,-3.14,67.33,,0.03,0.03,1006.1,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,3,5,víkend,0.0,0.0,1.57,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-03-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1720.25,0.0,468.8,1.0,691.96,IdleMode,Normal,2.32,-3.17,67.33,,0.25,0.25,1006.13,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,4,5,víkend,0.0,0.0,1.15,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-03-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-908.08,0.0,468.8,1.0,693.12,IdleMode,Normal,1.81,-3.35,69.08,,0.04,0.04,1006.68,0.0,0.0,0.0,0.06,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,5,5,víkend,0.1,0.0,1.38,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2023-03-18 06:00:00,287.93,0.18,95.25,289.96,0.3,130.0,0.82,177.58,0.82,176.84,0.82,176.62,223.67,-1614.0,0.1,468.9,1.0,694.5,NormalMode,Normal,1.39,-3.36,71.0,,0.11,0.11,1007.08,0.0,0.0,0.0,15.24,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,6,5,víkend,0.45,0.0,0.89,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-03-18 07:00:00,467.88,1.27,609.92,422.03,2.4,1036.25,1.2,237.52,1.17,236.73,1.35,236.27,446.42,-277.33,0.55,469.35,1.0,695.39,NormalMode,Normal,2.82,-3.0,66.08,,0.31,0.31,1006.97,0.0,0.0,0.58,72.43,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Normal,Extremely Low,Nula,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,7,5,víkend,1.03,0.0,0.1,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 08:00:00,502.49,3.47,1763.25,416.68,5.91,2484.25,3.77,238.86,2.38,238.31,4.23,238.47,2264.08,-14.75,1.58,470.38,1.0,695.49,NormalMode,Normal,6.09,-2.56,54.33,,2.27,2.32,1007.37,0.0,0.0,1.83,211.68,IVELKO9,High,Normal,3<A<7,3<A<7,Normal,Normal,Low,Nula,5 až 10,-5 až 0,40-59,0-2.5,0,neprší,8,5,víkend,2.56,0.0,0.0,ano,ano,ne,<100 Wh,2500-4000Wh,Nedodava
2023-03-18 09:00:00,496.54,4.76,2382.75,411.65,6.4,2655.08,3.72,236.94,1.78,236.57,3.12,236.68,1832.75,-26.17,4.13,472.94,1.0,695.49,NormalMode,Normal,7.4,-3.24,47.09,,4.29,4.52,1007.51,0.0,0.0,2.64,317.78,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Low,Neg Extremely Low,5 až 10,-5 až 0,40-59,2.5-5,0,neprší,9,5,víkend,0.95,0.0,0.09,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 10:00:00,491.04,5.85,2893.5,405.86,7.4,3020.67,1.81,235.46,1.75,236.36,2.86,235.18,1171.58,-28.0,5.09,473.89,1.0,695.58,NormalMode,Normal,8.71,-2.65,45.17,,3.77,3.91,1007.39,0.0,0.0,3.83,425.66,IVELKO9,Normal,Normal,3<A<7,7<A<10,Normal,High,Extremely Low,Neg Extremely Low,5 až 10,-5 až 0,40-59,2.5-5,0,neprší,10,5,víkend,1.9,0.03,0.03,ne,ano,ano,<100 Wh,1500-2500Wh,<500Wh
2023-03-18 11:00:00,522.33,4.59,2378.92,456.88,2.64,1179.08,3.08,237.82,2.09,236.81,6.76,237.33,2685.83,-4.5,6.98,475.79,1.03,695.61,NormalMode,Normal,10.25,-1.74,43.58,,3.39,3.54,1007.25,0.0,0.0,4.25,490.13,IVELKO9,High,High,3<A<7,A<3,Normal,Normal,Low,Nula,10 až 15,-5 až 0,40-59,2.5-5,0,neprší,11,5,víkend,2.62,0.07,0.08,ne,ano,ano,<100 Wh,2500-4000Wh,<500Wh
2023-03-18 12:00:00,506.62,3.89,1853.75,468.35,1.35,637.67,2.72,236.88,1.74,236.46,6.29,238.05,2319.83,-15.17,9.61,478.42,1.1,695.69,NormalMode,Normal,10.85,-1.39,42.92,,4.05,4.22,1007.11,0.0,0.0,4.25,481.12,IVELKO9,High,High,A<3,A<3,Low,Normal,Normal,Neg Extremely Low,10 až 15,-5 až 0,40-59,2.5-5,0,neprší,12,5,víkend,1.73,0.0,0.04,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-03-18 13:00:00,539.71,1.39,781.42,474.03,0.12,68.92,1.53,237.22,1.58,236.8,1.7,237.94,766.33,-31.33,11.35,480.15,1.1,695.73,NormalMode,Normal,12.09,-0.61,41.83,,3.54,3.69,1006.63,0.0,0.0,3.75,390.75,IVELKO9,High,High,A<3,Nula,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,10 až 15,-5 až 0,40-59,2.5-5,0,neprší,13,5,víkend,0.55,0.0,0.06,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 14:00:00,526.46,1.59,865.17,470.48,0.43,223.92,1.83,238.62,1.9,237.82,1.88,236.74,1002.33,-14.75,11.89,480.7,1.1,695.79,NormalMode,Normal,12.71,-0.19,41.17,,4.04,4.2,1006.24,0.0,0.0,2.83,309.28,IVELKO9,High,High,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,10 až 15,-5 až 0,40-59,2.5-5,0,neprší,14,5,víkend,1.16,0.0,0.02,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 15:00:00,515.04,1.22,674.0,464.91,0.2,101.83,1.43,237.93,1.52,237.83,1.62,238.64,711.0,-32.33,13.06,481.86,1.1,695.82,NormalMode,Normal,13.34,0.12,40.42,,3.66,3.83,1005.9,0.0,0.0,2.0,221.95,IVELKO9,High,High,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,10 až 15,0 až 5,20-39,2.5-5,0,neprší,15,5,víkend,0.6,0.0,0.08,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 16:00:00,419.14,0.99,384.58,428.84,0.61,275.92,1.92,237.5,1.97,238.1,2.1,236.94,1127.67,5.17,13.66,482.46,1.1,695.89,NormalMode,Normal,13.25,0.38,41.67,,2.55,2.59,1005.76,0.0,0.0,1.0,115.79,IVELKO9,Low,High,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,10 až 15,0 až 5,40-59,0-2.5,0,neprší,16,5,víkend,1.2,0.0,0.02,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 17:00:00,440.23,0.69,336.0,367.68,0.51,215.75,1.48,236.1,1.41,236.22,3.46,236.13,1123.67,0.0,14.86,483.66,1.1,695.91,NormalMode,Normal,12.84,0.59,43.5,,2.33,2.37,1005.79,0.0,0.0,0.42,56.68,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Low,Nula,10 až 15,0 až 5,40-59,0-2.5,0,neprší,17,5,víkend,1.44,0.0,0.08,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 18:00:00,91.25,0.02,7.33,151.67,0.01,3.08,3.37,235.79,2.18,235.76,3.05,235.78,1843.0,-7.75,16.29,485.1,1.1,695.99,NormalMode,Normal,9.74,1.12,55.5,,0.01,0.01,1006.21,0.0,0.0,0.0,2.15,IVELKO9,Nula,Extremely Low,Nula,Nula,Nula,Nula,Low,Nula,5 až 10,0 až 5,40-59,0-2.5,0,neprší,18,5,víkend,1.43,0.0,0.0,ano,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.42,238.02,1.49,236.64,1.78,235.26,759.5,-6.08,17.73,486.53,1.1,695.99,NormalMode,Normal,7.78,1.07,62.83,,0.03,0.03,1006.24,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,0 až 5,60-79,0-2.5,0,neprší,19,5,víkend,1.17,0.0,0.09,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.58,237.04,2.76,236.05,3.18,233.97,1869.25,-7.42,18.9,487.7,1.1,696.08,NormalMode,Normal,6.46,0.82,67.42,,0.0,0.0,1006.1,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Low,Nula,5 až 10,0 až 5,60-79,0-2.5,0,neprší,20,5,víkend,1.23,0.0,0.01,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.18,237.62,1.2,236.35,1.55,236.18,501.83,-3.42,20.13,488.93,1.1,696.09,NormalMode,Normal,4.68,0.54,74.92,,0.0,0.0,1006.32,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,0 až 5,0 až 5,60-79,0-2.5,0,neprší,21,5,víkend,0.5,0.0,0.07,ne,ano,ne,<100 Wh,<500Wh,Nedodava
2023-03-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.6,239.68,1.58,237.88,2.06,239.12,910.75,-6.0,20.63,489.43,1.1,696.16,NormalMode,Normal,6.12,-0.08,64.92,,0.39,0.39,1006.13,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,-5 až 0,60-79,0-2.5,0,neprší,22,5,víkend,1.18,0.0,0.03,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.6,236.93,1.63,237.67,1.97,237.12,923.75,-3.67,21.81,490.61,1.1,696.19,NormalMode,Normal,5.3,-0.57,66.42,,0.03,0.03,1006.43,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,-5 až 0,60-79,0-2.5,0,neprší,23,5,víkend,0.51,0.0,0.04,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.58,238.13,1.58,239.17,1.62,238.02,751.92,-9.92,3.62,491.12,1.1,696.23,NormalMode,Normal,4.29,-0.66,70.67,,0.15,0.15,1006.57,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,0,6,víkend,1.31,0.0,0.06,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.85,238.37,2.11,237.01,2.09,238.07,1177.08,-6.83,1.52,492.42,1.1,696.29,NormalMode,Normal,3.95,-0.57,72.75,,0.3,0.3,1006.26,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Low,Nula,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,1,6,víkend,0.62,0.0,0.13,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-03-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.46,98.62,0.63,98.63,0.55,98.57,218.75,-728.17,2.15,493.05,1.1,696.42,IdleMode,Normal,3.5,-0.79,73.83,,0.29,0.29,1006.43,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,2,6,víkend,0.05,0.0,1.37,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2023-03-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1724.67,2.2,493.1,1.1,697.79,IdleMode,Normal,3.16,-1.01,74.42,,0.41,0.41,1006.32,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,3,6,víkend,0.0,0.0,1.01,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-03-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.08,2.2,493.1,1.1,698.8,IdleMode,Normal,2.69,-1.21,75.75,,0.27,0.27,1006.46,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,4,6,víkend,0.0,0.0,1.37,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-03-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1883.75,2.2,493.1,1.1,700.17,IdleMode,Normal,2.51,-1.16,76.83,,0.15,0.15,1006.49,0.0,0.0,0.0,0.1,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,5,6,víkend,0.06,0.0,1.02,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-03-19 06:00:00,325.2,0.18,99.17,329.66,0.38,164.67,0.9,197.83,0.86,198.14,0.93,198.45,162.83,-280.33,2.26,493.16,1.1,701.19,NormalMode,Normal,2.4,-1.04,78.33,,0.0,0.0,1006.6,0.0,0.0,0.0,15.83,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,6,6,víkend,0.58,0.0,0.37,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-03-19 07:00:00,477.49,1.01,507.58,419.62,1.38,604.58,1.87,236.76,1.82,237.13,1.93,237.43,1099.67,-489.08,2.84,493.74,1.1,701.56,NormalMode,Normal,3.6,-0.26,76.08,,0.05,0.05,1006.97,0.0,0.0,0.67,75.35,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Neg Extremely Low,0 až 5,-5 až 0,60-79,0-2.5,0,neprší,7,6,víkend,1.29,0.0,0.3,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-03-19 08:00:00,496.29,1.82,926.08,418.82,2.22,947.83,2.11,237.15,2.81,236.94,2.48,237.32,1563.75,-160.75,4.13,495.03,1.1,701.86,NormalMode,Normal,6.26,1.16,70.25,,1.08,1.1,1007.22,0.0,0.0,1.0,139.25,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Nula,5 až 10,0 až 5,60-79,0-2.5,0,neprší,8,6,víkend,2.23,0.0,0.48,ne,ano,ne,1000-1250Wh,1500-2500Wh,Nedodava
2023-03-19 09:00:00,496.59,3.61,1818.92,413.99,4.32,1806.17,2.58,238.92,5.0,237.52,3.22,238.96,2454.17,-391.0,6.37,497.27,1.1,702.35,NormalMode,Normal,8.24,1.7,63.83,,2.91,2.98,1007.65,0.0,0.0,2.17,259.83,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Low,Nula,5 až 10,0 až 5,60-79,2.5-5,0,neprší,9,6,víkend,2.38,0.0,0.08,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-03-19 10:00:00,491.74,4.37,2174.08,409.12,4.87,2009.83,1.84,236.11,3.34,236.55,2.04,236.81,1391.5,-8.5,8.74,499.64,1.1,702.43,NormalMode,Normal,10.03,1.97,57.5,,1.66,1.66,1007.39,0.0,0.0,3.0,362.39,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Extremely Low,Nula,10 až 15,0 až 5,40-59,0-2.5,0,neprší,10,6,víkend,1.95,0.0,0.01,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-03-19 11:00:00,481.72,5.57,2706.58,405.03,5.78,2365.67,1.92,239.08,6.86,237.34,3.47,240.36,2712.67,-22.0,10.69,501.59,1.1,702.44,NormalMode,Normal,11.16,2.14,54.17,,1.7,1.7,1007.28,0.0,0.0,3.67,432.0,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Low,Nula,10 až 15,0 až 5,40-59,0-2.5,0,neprší,11,6,víkend,1.77,0.08,0.09,ne,ano,ano,<100 Wh,1500-2500Wh,<500Wh
2023-03-19 12:00:00,476.29,7.28,3491.17,406.88,6.38,2587.17,1.14,237.92,2.47,238.58,1.87,240.74,875.0,-16.33,12.47,503.37,1.18,702.53,NormalMode,Normal,12.6,1.96,48.58,,1.66,1.66,1006.91,0.0,0.0,4.25,529.19,IVELKO9,Normal,Normal,7<A<10,3<A<7,High,High,Extremely Low,Nula,10 až 15,0 až 5,40-59,0-2.5,0,neprší,12,6,víkend,0.45,0.02,0.0,ano,ano,ano,<100 Wh,<500Wh,<500Wh
2023-03-19 13:00:00,524.28,1.43,755.0,458.48,0.98,456.92,1.23,237.58,1.15,236.88,2.45,239.41,732.33,-27.58,12.92,503.82,1.2,702.53,NormalMode,Normal,13.88,2.23,45.67,,1.48,1.48,1006.57,0.0,0.0,3.75,416.21,IVELKO9,High,High,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,10 až 15,0 až 5,40-59,0-2.5,0,neprší,13,6,víkend,1.69,0.0,0.09,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-03-19 14:00:00,485.54,2.75,1358.42,405.93,2.28,947.83,2.07,238.17,1.98,236.66,6.27,239.02,2226.58,-12.0,14.61,505.51,1.2,702.62,NormalMode,Normal,13.88,2.35,46.08,,1.05,1.05,1006.16,0.0,0.0,2.08,228.41,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Nula,10 až 15,0 až 5,40-59,0-2.5,0,neprší,14,6,víkend,1.67,0.0,0.01,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-03-19 15:00:00,469.1,2.37,1073.25,407.58,1.55,642.42,1.08,240.32,4.97,239.31,2.19,240.11,1577.75,-14.08,16.28,507.18,1.2,702.63,NormalMode,Normal,14.25,2.58,45.67,,1.77,1.82,1005.87,0.0,0.0,2.0,191.31,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Extremely Low,Nula,10 až 15,0 až 5,40-59,0-2.5,0,neprší,15,6,víkend,1.17,0.0,0.09,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-19 16:00:00,451.39,0.63,309.33,411.68,0.53,238.83,2.03,241.88,2.09,240.84,2.19,240.2,1263.92,-7.83,17.44,508.34,1.2,702.72,NormalMode,Normal,13.1,2.92,50.33,,3.54,3.62,1005.99,0.0,0.0,0.67,86.76,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Low,Nula,10 až 15,0 až 5,40-59,2.5-5,0,neprší,16,6,víkend,0.99,0.0,0.01,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-19 17:00:00,393.13,0.2,104.33,382.18,0.25,115.92,1.21,240.7,1.25,240.05,1.49,239.38,477.33,-3.67,18.43,509.33,1.2,702.73,NormalMode,Normal,12.21,3.28,54.83,,2.44,2.47,1006.24,0.0,0.0,0.0,20.37,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,10 až 15,0 až 5,40-59,2.5-5,0,neprší,17,6,víkend,0.87,0.0,0.07,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-19 18:00:00,30.08,0.0,0.0,138.14,0.04,20.25,2.7,239.39,2.03,238.7,2.88,238.23,1572.58,0.0,19.3,510.2,1.2,702.8,NormalMode,Normal,11.05,4.18,63.25,,0.0,0.0,1006.94,0.0,0.0,0.0,0.89,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Low,Nula,10 až 15,0 až 5,60-79,0-2.5,0,neprší,18,6,víkend,1.24,0.0,0.03,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.23,239.78,1.17,239.7,1.62,238.34,507.17,-3.58,20.54,511.44,1.2,702.83,NormalMode,Normal,9.28,5.88,79.83,,0.0,0.0,1007.25,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,5 až 10,60-79,0-2.5,0,neprší,19,6,víkend,0.8,0.0,0.04,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.03,241.07,2.13,240.43,2.56,237.95,1357.09,-3.73,21.34,512.25,1.2,702.87,NormalMode,Normal,8.65,6.75,87.92,,0.0,0.0,1007.45,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,20,6,víkend,1.17,0.0,0.06,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.21,242.82,1.38,241.92,1.59,242.42,593.58,-7.5,22.52,513.42,1.2,702.93,NormalMode,Normal,8.43,6.73,88.92,,0.0,0.0,1007.45,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,21,6,víkend,0.5,0.0,0.0,ano,ano,ne,<100 Wh,<500Wh,Nedodava
2023-03-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.11,244.13,1.29,243.02,1.26,242.87,407.58,-11.08,23.02,513.92,1.2,702.93,NormalMode,Normal,7.81,6.36,90.5,,0.0,0.0,1007.65,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,22,6,víkend,0.73,0.0,0.09,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.88,241.43,2.11,242.89,2.08,241.4,1177.33,-6.92,23.74,514.64,1.2,703.02,NormalMode,Normal,7.2,6.08,92.67,,0.0,0.0,1007.79,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,23,6,víkend,0.87,0.0,0.01,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.1,238.39,1.38,239.2,1.17,239.64,422.67,-11.08,2.24,515.51,1.2,703.03,NormalMode,Normal,6.54,5.74,94.33,,0.0,0.0,1007.68,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,0,0,pracovní den,0.52,0.0,0.05,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.75,238.55,2.07,237.39,1.9,237.59,1045.5,-1.67,0.73,516.03,1.2,703.08,NormalMode,Normal,6.5,5.53,93.42,,0.0,0.0,1007.76,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,1,0,pracovní den,1.19,0.0,0.05,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.42,239.03,1.92,238.64,1.62,238.61,839.67,-11.5,1.92,517.22,1.2,703.13,NormalMode,Normal,6.78,5.66,93.0,,0.0,0.0,1007.7,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,2,0,pracovní den,0.52,0.0,0.0,ano,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-03-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.38,239.96,1.73,239.06,1.49,239.48,711.33,-3.5,2.44,517.74,1.2,703.13,NormalMode,Normal,6.55,5.54,93.42,,0.0,0.0,1007.62,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,3,0,pracovní den,0.73,0.0,0.55,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-03-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.4,39.82,0.46,39.82,0.43,39.87,283.58,-970.42,3.18,518.48,1.2,703.68,IdleMode,Normal,5.1,4.53,96.0,,0.0,0.0,1007.42,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,4,0,pracovní den,0.02,0.0,0.82,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
