#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoøení souboru: 14.02.2024 23:16
#Stažením publikovaných dat souhlasíte s podmínkami užití tìchto dat.

METADATA
Stanice ID;Jméno stanice;Zaèátek mìøení;Konec mìøení;Zemìpisná délka;Zemìpisná šíøka;Nadmoøská výška
P1PLIB01;Praha, Libuš;01.01.1971;31.12.1999;14.4481;50.0083;303
P1PLIB01;Praha, Libuš;01.01.2000;31.12.2023;14.446944;50.007778;302.04

PØÍSTROJE
Pøístroj;Zaèátek mìøení;Konec mìøení;Výška pøístroje [m]
Pyranometr;01.01.2004;31.12.2023;2

PRVEK
Denní úhrn globálního záøení [RGLB_D.SUM, kJ/m2]

Popis:
Hodnota - hodnota prvku
Pøíznak - rozšiøující informace o hodnotì

DATA
Rok;Mìsíc;Den;Hodnota;Pøíznak
2013;11;14;2287;
2013;11;15;1272;
2013;11;16;4686;
2013;11;17;1306;
2013;11;18;1006;
2013;11;19;1144;
2013;11;20;669;
2013;11;21;950;
2013;11;22;1661;
2013;11;23;1488;
2013;11;24;732;
2013;11;25;2615;
2013;11;26;4101;
2013;11;27;5723;
2013;11;28;1365;
2013;11;29;1577;
2013;11;30;2181;
2013;12;1;2337;
2013;12;2;4672;
2013;12;3;3987;
2013;12;4;1364;
2013;12;5;3127;
2013;12;6;2451;
2013;12;7;2047;
2013;12;8;1495;
2013;12;9;696;
2013;12;10;1701;
2013;12;11;1283;
2013;12;12;953;
2013;12;13;831;
2013;12;14;993;
2013;12;15;3224;
2013;12;16;4730;
2013;12;17;3591;
2013;12;18;1183;
2013;12;19;1580;
2013;12;20;1342;
2013;12;21;3168;
2013;12;22;1582;
2013;12;23;2719;
2013;12;24;3816;
2013;12;25;2359;
2013;12;26;3144;
2013;12;27;4133;
2013;12;28;2732;
2013;12;29;2674;
2013;12;30;3736;
2013;12;31;1788;
2014;01;1;1683;
2014;01;2;1133;
2014;01;3;3648;
2014;01;4;1620;
2014;01;5;1683;
2014;01;6;3834;
2014;01;7;3655;
2014;01;8;2960;
2014;01;9;2169;
2014;01;10;3188;
2014;01;11;3396;
2014;01;12;5140;
2014;01;13;5210;
2014;01;14;974;
2014;01;15;2198;
2014;01;16;2812;
2014;01;17;1415;
2014;01;18;1710;
2014;01;19;1871;
2014;01;20;623;
2014;01;21;998;
2014;01;22;2284;
2014;01;23;1623;
2014;01;24;1065;
2014;01;25;3263;
2014;01;26;2679;
2014;01;27;2028;
2014;01;28;1952;
2014;01;29;2493;
2014;01;30;1860;
2014;01;31;3235;
2014;02;1;6776;
2014;02;2;1021;
2014;02;3;4137;
2014;02;4;6567;
2014;02;5;2980;
2014;02;6;6640;
2014;02;7;5045;
2014;02;8;8228;
2014;02;9;2574;
2014;02;10;6180;
2014;02;11;3592;
2014;02;12;5864;
2014;02;13;7357;
2014;02;14;8280;
2014;02;15;5319;
2014;02;16;1729;
2014;02;17;10106;
2014;02;18;5899;
2014;02;19;3914;
2014;02;20;8356;
2014;02;21;5351;
2014;02;22;6841;
2014;02;23;10935;
2014;02;24;11618;
2014;02;25;6912;
2014;02;26;4182;
2014;02;27;10969;
2014;02;28;6731;
2014;03;1;6295;
2014;03;2;11388;
2014;03;3;7033;
2014;03;4;3799;
2014;03;5;6972;
2014;03;6;4851;
2014;03;7;11748;
2014;03;8;12750;
2014;03;9;13291;
2014;03;10;14420;
2014;03;11;14837;
2014;03;12;14759;
2014;03;13;15159;
2014;03;14;14861;
2014;03;15;3370;
2014;03;16;1499;
2014;03;17;3439;
2014;03;18;8255;
2014;03;19;5455;
2014;03;20;17007;
2014;03;21;16246;
2014;03;22;12213;
2014;03;23;2585;
2014;03;24;5731;
2014;03;25;10573;
2014;03;26;12378;
2014;03;27;15837;
2014;03;28;12413;
2014;03;29;16166;
2014;03;30;17557;
2014;03;31;10305;
2014;04;1;14852;
2014;04;2;17324;
2014;04;3;15566;
2014;04;4;16997;
2014;04;5;7109;
2014;04;6;12627;
2014;04;7;17949;
2014;04;8;8950;
2014;04;9;8325;
2014;04;10;6316;
2014;04;11;19497;
2014;04;12;14231;
2014;04;13;12878;
2014;04;14;10161;
2014;04;15;8458;
2014;04;16;13611;
2014;04;17;23226;
2014;04;18;6843;
2014;04;19;18526;
2014;04;20;18057;
2014;04;21;11183;
2014;04;22;12453;
2014;04;23;19561;
2014;04;24;17165;
2014;04;25;15497;
2014;04;26;18812;
2014;04;27;13860;
2014;04;28;14523;
2014;04;29;8017;
2014;04;30;19572;
2014;05;1;15880;
2014;05;2;13771;
2014;05;3;3414;
2014;05;4;21401;
2014;05;5;23729;
2014;05;6;20381;
2014;05;7;4714;
2014;05;8;16116;
2014;05;9;19832;
2014;05;10;21357;
2014;05;11;16533;
2014;05;12;20823;
2014;05;13;14257;
2014;05;14;15772;
2014;05;15;15659;
2014;05;16;7182;
2014;05;17;4223;
2014;05;18;5177;
2014;05;19;24082;
2014;05;20;27564;
2014;05;21;27115;
2014;05;22;27313;
2014;05;23;17708;
2014;05;24;13890;
2014;05;25;26199;
2014;05;26;27129;
2014;05;27;10337;
2014;05;28;8257;
2014;05;29;4240;
2014;05;30;14638;
2014;05;31;26500;
2014;06;1;28856;
2014;06;2;25749;
2014;06;3;16991;
2014;06;4;27600;
2014;06;5;24225;
2014;06;6;30152;
2014;06;7;29661;
2014;06;8;29768;
2014;06;9;29891;
2014;06;10;28541;
2014;06;11;20239;
2014;06;12;22406;
2014;06;13;24390;
2014;06;14;19308;
2014;06;15;21100;
2014;06;16;19108;
2014;06;17;25482;
2014;06;18;26037;
2014;06;19;24884;
2014;06;20;12986;
2014;06;21;13813;
2014;06;22;12218;
2014;06;23;22789;
2014;06;24;21774;
2014;06;25;11949;
2014;06;26;17829;
2014;06;27;23191;
2014;06;28;20918;
2014;06;29;7953;
2014;06;30;13674;
2014;07;1;23428;
2014;07;2;18314;
2014;07;3;29148;
2014;07;4;28672;
2014;07;5;18793;
2014;07;6;26480;
2014;07;7;23442;
2014;07;8;16477;
2014;07;9;12503;
2014;07;10;8390;
2014;07;11;14523;
2014;07;12;25048;
2014;07;13;20311;
2014;07;14;21598;
2014;07;15;24455;
2014;07;16;19100;
2014;07;17;18385;
2014;07;18;26310;
2014;07;19;25388;
2014;07;20;27136;
2014;07;21;13825;
2014;07;22;24085;
2014;07;23;24363;
2014;07;24;17478;
2014;07;25;25086;
2014;07;26;21851;
2014;07;27;22509;
2014;07;28;14443;
2014;07;29;14682;
2014;07;30;12676;
2014;07;31;13871;
2014;08;1;18303;
2014;08;2;19382;
2014;08;3;22303;
2014;08;4;6351;
2014;08;5;12171;
2014;08;6;15578;
2014;08;7;17485;
2014;08;8;23744;
2014;08;9;17424;
2014;08;10;22805;
2014;08;11;4785;
2014;08;12;17838;
2014;08;13;7814;
2014;08;14;11502;
2014;08;15;16308;
2014;08;16;11951;
2014;08;17;14394;
2014;08;18;10466;
2014;08;19;17433;
2014;08;20;19726;
2014;08;21;16425;
2014;08;22;16482;
2014;08;23;14582;
2014;08;24;9798;
2014;08;25;21594;
2014;08;26;4663;
2014;08;27;15267;
2014;08;28;22286;
2014;08;29;9901;
2014;08;30;16663;
2014;08;31;7094;
2014;09;1;5501;
2014;09;2;4293;
2014;09;3;8606;
2014;09;4;17302;
2014;09;5;16728;
2014;09;6;18013;
2014;09;7;17015;
2014;09;8;15917;
2014;09;9;13341;
2014;09;10;9853;
2014;09;11;8652;
2014;09;12;3905;
2014;09;13;6211;
2014;09;14;4490;
2014;09;15;10579;
2014;09;16;15087;
2014;09;17;16693;
2014;09;18;15069;
2014;09;19;13711;
2014;09;20;10669;
2014;09;21;9026;
2014;09;22;9396;
2014;09;23;6698;
2014;09;24;14891;
2014;09;25;7381;
2014;09;26;3724;
2014;09;27;10570;
2014;09;28;14811;
2014;09;29;14058;
2014;09;30;8774;
2014;10;1;6343;
2014;10;2;10048;
2014;10;3;9533;
2014;10;4;5853;
2014;10;5;4302;
2014;10;6;8519;
2014;10;7;9504;
2014;10;8;7432;
2014;10;9;11473;
2014;10;10;5482;
2014;10;11;2973;
2014;10;12;10724;
2014;10;13;6465;
2014;10;14;6944;
2014;10;15;5252;
2014;10;16;8136;
2014;10;17;2672;
2014;10;18;9723;
2014;10;19;8528;
2014;10;20;3339;
2014;10;21;9265;
2014;10;22;1297;
2014;10;23;1931;
2014;10;24;3832;
2014;10;25;2202;
2014;10;26;5406;
2014;10;27;4778;
2014;10;28;8112;
2014;10;29;3233;
2014;10;30;3245;
2014;10;31;4381;
2014;11;1;5201;
2014;11;2;5296;
2014;11;3;4291;
2014;11;4;7833;
2014;11;5;3918;
2014;11;6;698;
2014;11;7;1522;
2014;11;8;5898;
2014;11;9;1668;
2014;11;10;2360;
2014;11;11;2322;
2014;11;12;3532;
2014;11;13;1487;
2014;11;14;4488;
2014;11;15;2039;
2014;11;16;2956;
2014;11;17;1445;
2014;11;18;600;
2014;11;19;374;
2014;11;20;848;
2014;11;21;1700;
2014;11;22;2527;
2014;11;23;1145;
2014;11;24;1161;
2014;11;25;1741;
2014;11;26;1388;
2014;11;27;918;
2014;11;28;580;
2014;11;29;500;
2014;11;30;1270;
2014;12;1;534;
2014;12;2;774;
2014;12;3;725;
2014;12;4;2453;
2014;12;5;389;
2014;12;6;490;
2014;12;7;1190;
2014;12;8;1992;
2014;12;9;2299;
2014;12;10;1438;
2014;12;11;1711;
2014;12;12;2077;
2014;12;13;2893;
2014;12;14;1476;
2014;12;15;1355;
2014;12;16;832;
2014;12;17;2489;
2014;12;18;1334;
2014;12;19;1089;
2014;12;20;2112;
2014;12;21;2161;
2014;12;22;580;
2014;12;23;2050;
2014;12;24;1318;
2014;12;25;1770;
2014;12;26;1337;
2014;12;27;2737;
2014;12;28;2609;
2014;12;29;1668;
2014;12;30;3624;
2014;12;31;1437;
2015;01;1;1666;
2015;01;2;686;
2015;01;3;1300;
2015;01;4;2113;
2015;01;5;750;
2015;01;6;3957;
2015;01;7;1207;
2015;01;8;1599;
2015;01;9;963;
2015;01;10;2482;
2015;01;11;2242;
2015;01;12;1225;
2015;01;13;5424;
2015;01;14;2652;
2015;01;15;2487;
2015;01;16;2381;
2015;01;17;807;
2015;01;18;2300;
2015;01;19;1138;
2015;01;20;1321;
2015;01;21;3719;
2015;01;22;732;
2015;01;23;377;
2015;01;24;1144;
2015;01;25;1821;
2015;01;26;3618;
2015;01;27;2675;
2015;01;28;2755;
2015;01;29;6963;
2015;01;30;2426;
2015;01;31;2712;
2015;02;1;6589;
2015;02;2;2363;
2015;02;3;5378;
2015;02;4;3908;
2015;02;5;6357;
2015;02;6;5810;
2015;02;7;8087;
2015;02;8;5389;
2015;02;9;1509;
2015;02;10;2297;
2015;02;11;4636;
2015;02;12;2011;
2015;02;13;1505;
2015;02;14;2336;
2015;02;15;2204;
2015;02;16;9639;
2015;02;17;3520;
2015;02;18;1202;
2015;02;19;7123;
2015;02;20;10337;
2015;02;21;8878;
2015;02;22;2891;
2015;02;23;9842;
2015;02;24;5995;
2015;02;25;6823;
2015;02;26;11726;
2015;02;27;10085;
2015;02;28;3925;
2015;03;1;3988;
2015;03;2;7014;
2015;03;3;13505;
2015;03;4;8793;
2015;03;5;6571;
2015;03;6;5795;
2015;03;7;12781;
2015;03;8;13882;
2015;03;9;12626;
2015;03;10;14043;
2015;03;11;7337;
2015;03;12;4288;
2015;03;13;3612;
2015;03;14;2101;
2015;03;15;5907;
2015;03;16;11030;
2015;03;17;11607;
2015;03;18;15152;
2015;03;19;16099;
2015;03;20;14490;
2015;03;21;13327;
2015;03;22;3100;
2015;03;23;15225;
2015;03;24;15588;
2015;03;25;14404;
2015;03;26;7890;
2015;03;27;7694;
2015;03;28;10579;
2015;03;29;4418;
2015;03;30;12391;
2015;03;31;8895;
2015;04;1;10606;
2015;04;2;6852;
2015;04;3;10178;
2015;04;4;15804;
2015;04;5;10813;
2015;04;6;11309;
2015;04;7;17683;
2015;04;8;3215;
2015;04;9;14681;
2015;04;10;19900;
2015;04;11;15909;
2015;04;12;12963;
2015;04;13;13186;
2015;04;14;20179;
2015;04;15;21851;
2015;04;16;16945;
2015;04;17;8793;
2015;04;18;11291;
2015;04;19;23255;
2015;04;20;23370;
2015;04;21;23916;
2015;04;22;19928;
2015;04;23;20350;
2015;04;24;15992;
2015;04;25;17814;
2015;04;26;15161;
2015;04;27;19114;
2015;04;28;2330;
2015;04;29;24088;
2015;04;30;14333;
2015;05;1;9048;
2015;05;2;17769;
2015;05;3;13830;
2015;05;4;18502;
2015;05;5;16468;
2015;05;6;7493;
2015;05;7;21873;
2015;05;8;24106;
2015;05;9;12219;
2015;05;10;19333;
2015;05;11;26223;
2015;05;12;21117;
2015;05;13;23494;
2015;05;14;19490;
2015;05;15;24489;
2015;05;16;25214;
2015;05;17;20017;
2015;05;18;26356;
2015;05;19;7565;
2015;05;20;4700;
2015;05;21;8617;
2015;05;22;22420;
2015;05;23;15043;
2015;05;24;14730;
2015;05;25;17417;
2015;05;26;8960;
2015;05;27;11432;
2015;05;28;23444;
2015;05;29;21717;
2015;05;30;14669;
2015;05;31;23805;
2015;06;1;18526;
2015;06;2;25818;
2015;06;3;25604;
2015;06;4;27599;
2015;06;5;29139;
2015;06;6;28165;
2015;06;7;23174;
2015;06;8;18231;
2015;06;9;2993;
2015;06;10;17593;
2015;06;11;19047;
2015;06;12;28681;
2015;06;13;17906;
2015;06;14;26386;
2015;06;15;13844;
2015;06;16;22059;
2015;06;17;24145;
2015;06;18;9128;
2015;06;19;10147;
2015;06;20;19275;
2015;06;21;12601;
2015;06;22;13865;
2015;06;23;18937;
2015;06;24;18187;
2015;06;25;23312;
2015;06;26;18311;
2015;06;27;7973;
2015;06;28;29326;
2015;06;29;18432;
2015;06;30;25551;
2015;07;1;28792;
2015;07;2;29433;
2015;07;3;29159;
2015;07;4;28274;
2015;07;5;20544;
2015;07;6;24271;
2015;07;7;27972;
2015;07;8;15594;
2015;07;9;17117;
2015;07;10;29296;
2015;07;11;26143;
2015;07;12;23090;
2015;07;13;11530;
2015;07;14;10868;
2015;07;15;13211;
2015;07;16;22898;
2015;07;17;19571;
2015;07;18;24389;
2015;07;19;17865;
2015;07;20;17247;
2015;07;21;24014;
2015;07;22;27547;
2015;07;23;10013;
2015;07;24;16685;
2015;07;25;15383;
2015;07;26;25881;
2015;07;27;18319;
2015;07;28;16388;
2015;07;29;15537;
2015;07;30;22097;
2015;07;31;23722;
2015;08;1;20639;
2015;08;2;11382;
2015;08;3;21504;
2015;08;4;23768;
2015;08;5;22526;
2015;08;6;23320;
2015;08;7;23441;
2015;08;8;23729;
2015;08;9;21740;
2015;08;10;22980;
2015;08;11;22087;
2015;08;12;20775;
2015;08;13;22095;
2015;08;14;20796;
2015;08;15;19439;
2015;08;16;11061;
2015;08;17;2193;
2015;08;18;3663;
2015;08;19;3045;
2015;08;20;13147;
2015;08;21;21770;
2015;08;22;19388;
2015;08;23;19434;
2015;08;24;18685;
2015;08;25;11098;
2015;08;26;22441;
2015;08;27;20246;
2015;08;28;8941;
2015;08;29;18547;
2015;08;30;20795;
2015;08;31;20126;
2015;09;1;15881;
2015;09;2;12514;
2015;09;3;16451;
2015;09;4;16246;
2015;09;5;13525;
2015;09;6;7455;
2015;09;7;7624;
2015;09;8;14088;
2015;09;9;13245;
2015;09;10;13377;
2015;09;11;8679;
2015;09;12;14314;
2015;09;13;17929;
2015;09;14;5015;
2015;09;15;9310;
2015;09;16;15869;
2015;09;17;17073;
2015;09;18;13719;
2015;09;19;17236;
2015;09;20;7983;
2015;09;21;9403;
2015;09;22;11634;
2015;09;23;2884;
2015;09;24;11909;
2015;09;25;15024;
2015;09;26;8722;
2015;09;27;9015;
2015;09;28;14529;
2015;09;29;10810;
2015;09;30;7755;
2015;10;1;15327;
2015;10;2;15096;
2015;10;3;11259;
2015;10;4;8643;
2015;10;5;12134;
2015;10;6;5964;
2015;10;7;2847;
2015;10;8;1625;
2015;10;9;2857;
2015;10;10;3962;
2015;10;11;9995;
2015;10;12;12634;
2015;10;13;2401;
2015;10;14;1846;
2015;10;15;1733;
2015;10;16;4531;
2015;10;17;5263;
2015;10;18;3452;
2015;10;19;5850;
2015;10;20;3820;
2015;10;21;2477;
2015;10;22;6659;
2015;10;23;9314;
2015;10;24;9455;
2015;10;25;4299;
2015;10;26;6688;
2015;10;27;1643;
2015;10;28;1974;
2015;10;29;1247;
2015;10;30;1761;
2015;10;31;8963;
2015;11;1;9230;
2015;11;2;8970;
2015;11;3;7316;
2015;11;4;4964;
2015;11;5;6967;
2015;11;6;7107;
2015;11;7;3573;
2015;11;8;7641;
2015;11;9;2211;
2015;11;10;5094;
2015;11;11;2807;
2015;11;12;4711;
2015;11;13;6047;
2015;11;14;5288;
2015;11;15;876;
2015;11;16;6525;
2015;11;17;1499;
2015;11;18;2623;
2015;11;19;2453;
2015;11;20;1059;
2015;11;21;3581;
2015;11;22;2129;
2015;11;23;2315;
2015;11;24;4579;
2015;11;25;2099;
2015;11;26;1928;
2015;11;27;1779;
2015;11;28;3131;
2015;11;29;1007;
2015;11;30;1414;
2015;12;1;3023;
2015;12;2;1214;
2015;12;3;4842;
2015;12;4;3357;
2015;12;5;4683;
2015;12;6;5017;
2015;12;7;1755;
2015;12;8;1037;
2015;12;9;654;
2015;12;10;3363;
2015;12;11;3516;
2015;12;12;1460;
2015;12;13;1098;
2015;12;14;1775;
2015;12;15;1870;
2015;12;16;1154;
2015;12;17;1522;
2015;12;18;1348;
2015;12;19;3734;
2015;12;20;976;
2015;12;21;760;
2015;12;22;1293;
2015;12;23;3976;
2015;12;24;2128;
2015;12;25;1824;
2015;12;26;4126;
2015;12;27;4416;
2015;12;28;3131;
2015;12;29;1960;
2015;12;30;3251;
2015;12;31;4681;
2016;01;1;1238;
2016;01;2;559;
2016;01;3;765;
2016;01;4;1142;
2016;01;5;1681;
2016;01;6;1841;
2016;01;7;1685;
2016;01;8;5368;
2016;01;9;3465;
2016;01;10;1571;
2016;01;11;834;
2016;01;12;2710;
2016;01;13;1165;
2016;01;14;4685;
2016;01;15;2841;
2016;01;16;1596;
2016;01;17;1854;
2016;01;18;5215;
2016;01;19;5264;
2016;01;20;2143;
2016;01;21;6021;
2016;01;22;6199;
2016;01;23;1654;
2016;01;24;3176;
2016;01;25;1363;
2016;01;26;4252;
2016;01;27;2287;
2016;01;28;1192;
2016;01;29;7171;
2016;01;30;2382;
2016;01;31;3424;
2016;02;1;1660;
2016;02;2;2315;
2016;02;3;2438;
2016;02;4;3295;
2016;02;5;5969;
2016;02;6;6899;
2016;02;7;4559;
2016;02;8;5753;
2016;02;9;4310;
2016;02;10;3987;
2016;02;11;4440;
2016;02;12;6557;
2016;02;13;4558;
2016;02;14;5408;
2016;02;15;5041;
2016;02;16;1540;
2016;02;17;1223;
2016;02;18;9925;
2016;02;19;3901;
2016;02;20;6140;
2016;02;21;2464;
2016;02;22;9232;
2016;02;23;2235;
2016;02;24;7995;
2016;02;25;7783;
2016;02;26;10638;
2016;02;27;8360;
2016;02;28;2341;
2016;02;29;1337;
2016;03;1;3163;
2016;03;2;6343;
2016;03;3;5047;
2016;03;4;13600;
2016;03;5;9158;
2016;03;6;3994;
2016;03;7;7049;
2016;03;8;5037;
2016;03;9;4759;
2016;03;10;8135;
2016;03;11;6922;
2016;03;12;4220;
2016;03;13;3487;
2016;03;14;14793;
2016;03;15;4237;
2016;03;16;6590;
2016;03;17;15898;
2016;03;18;15681;
2016;03;19;5303;
2016;03;20;4114;
2016;03;21;6235;
2016;03;22;7692;
2016;03;23;8846;
2016;03;24;7196;
2016;03;25;5029;
2016;03;26;7640;
2016;03;27;17262;
2016;03;28;13805;
2016;03;29;14593;
2016;03;30;6291;
2016;03;31;16328;
2016;04;1;5841;
2016;04;2;19549;
2016;04;3;16693;
2016;04;4;15927;
2016;04;5;17928;
2016;04;6;11764;
2016;04;7;12952;
2016;04;8;6168;
2016;04;9;4646;
2016;04;10;3230;
2016;04;11;7339;
2016;04;12;16003;
2016;04;13;12020;
2016;04;14;10964;
2016;04;15;7842;
2016;04;16;8084;
2016;04;17;6267;
2016;04;18;12241;
2016;04;19;11408;
2016;04;20;21188;
2016;04;21;24787;
2016;04;22;19951;
2016;04;23;10847;
2016;04;24;12994;
2016;04;25;19760;
2016;04;26;11088;
2016;04;27;13243;
2016;04;28;19869;
2016;04;29;25590;
2016;04;30;25581;
2016;05;1;15370;
2016;05;2;23168;
2016;05;3;18526;
2016;05;4;3706;
2016;05;5;23132;
2016;05;6;26032;
2016;05;7;25713;
2016;05;8;24451;
2016;05;9;23783;
2016;05;10;25514;
2016;05;11;18946;
2016;05;12;9809;
2016;05;13;14737;
2016;05;14;24394;
2016;05;15;14493;
2016;05;16;14774;
2016;05;17;11426;
2016;05;18;16346;
2016;05;19;19187;
2016;05;20;18239;
2016;05;21;25878;
2016;05;22;27790;
2016;05;23;17241;
2016;05;24;10254;
2016;05;25;11006;
2016;05;26;19320;
2016;05;27;17483;
2016;05;28;17886;
2016;05;29;16635;
2016;05;30;23594;
2016;05;31;15939;
2016;06;1;21713;
2016;06;2;18088;
2016;06;3;9565;
2016;06;4;18686;
2016;06;5;23330;
2016;06;6;25017;
2016;06;7;29114;
2016;06;8;28750;
2016;06;9;20088;
2016;06;10;21317;
2016;06;11;13838;
2016;06;12;14710;
2016;06;13;14227;
2016;06;14;18210;
2016;06;15;13525;
2016;06;16;23869;
2016;06;17;8335;
2016;06;18;24508;
2016;06;19;17273;
2016;06;20;11480;
2016;06;21;16092;
2016;06;22;22995;
2016;06;23;30343;
2016;06;24;29787;
2016;06;25;21185;
2016;06;26;14722;
2016;06;27;16606;
2016;06;28;21836;
2016;06;29;25495;
2016;06;30;19028;
2016;07;1;22253;
2016;07;2;15880;
2016;07;3;22511;
2016;07;4;24027;
2016;07;5;19769;
2016;07;6;20494;
2016;07;7;25491;
2016;07;8;24592;
2016;07;9;21312;
2016;07;10;25709;
2016;07;11;25522;
2016;07;12;12264;
2016;07;13;14562;
2016;07;14;5604;
2016;07;15;9160;
2016;07;16;26122;
2016;07;17;9862;
2016;07;18;26020;
2016;07;19;22248;
2016;07;20;24358;
2016;07;21;15714;
2016;07;22;20324;
2016;07;23;17873;
2016;07;24;13120;
2016;07;25;20666;
2016;07;26;17672;
2016;07;27;14184;
2016;07;28;17777;
2016;07;29;17806;
2016;07;30;22295;
2016;07;31;7144;
2016;08;1;17343;
2016;08;2;11559;
2016;08;3;9909;
2016;08;4;23560;
2016;08;5;5321;
2016;08;6;15269;
2016;08;7;22529;
2016;08;8;25231;
2016;08;9;6836;
2016;08;10;9021;
2016;08;11;18978;
2016;08;12;8978;
2016;08;13;17797;
2016;08;14;17373;
2016;08;15;19844;
2016;08;16;19397;
2016;08;17;18607;
2016;08;18;23473;
2016;08;19;23921;
2016;08;20;18416;
2016;08;21;10510;
2016;08;22;13302;
2016;08;23;17255;
2016;08;24;21682;
2016;08;25;22638;
2016;08;26;22858;
2016;08;27;22529;
2016;08;28;21447;
2016;08;29;8588;
2016;08;30;21584;
2016;08;31;21777;
2016;09;1;19798;
2016;09;2;15676;
2016;09;3;12807;
2016;09;4;13062;
2016;09;5;7523;
2016;09;6;16659;
2016;09;7;18981;
2016;09;8;19352;
2016;09;9;18900;
2016;09;10;15677;
2016;09;11;18453;
2016;09;12;17756;
2016;09;13;16845;
2016;09;14;16686;
2016;09;15;17788;
2016;09;16;14986;
2016;09;17;3182;
2016;09;18;5338;
2016;09;19;1720;
2016;09;20;10607;
2016;09;21;9016;
2016;09;22;15503;
2016;09;23;9739;
2016;09;24;13986;
2016;09;25;14342;
2016;09;26;12305;
2016;09;27;13857;
2016;09;28;11149;
2016;09;29;12270;
2016;09;30;12534;
2016;10;1;12179;
2016;10;2;3662;
2016;10;3;3638;
2016;10;4;5271;
2016;10;5;5232;
2016;10;6;3547;
2016;10;7;7703;
2016;10;8;4597;
2016;10;9;6786;
2016;10;10;6300;
2016;10;11;4529;
2016;10;12;2244;
2016;10;13;2964;
2016;10;14;2127;
2016;10;15;7082;
2016;10;16;6971;
2016;10;17;2202;
2016;10;18;3132;
2016;10;19;5127;
2016;10;20;6117;
2016;10;21;5282;
2016;10;22;5963;
2016;10;23;6920;
2016;10;24;4024;
2016;10;25;2181;
2016;10;26;3181;
2016;10;27;6399;
2016;10;28;5505;
2016;10;29;3673;
2016;10;30;3792;
2016;10;31;7854;
2016;11;1;7897;
2016;11;2;5739;
2016;11;3;7323;
2016;11;4;6126;
2016;11;5;3022;
2016;11;6;1524;
2016;11;7;4470;
2016;11;8;6217;
2016;11;9;5495;
2016;11;10;1943;
2016;11;11;3234;
2016;11;12;781;
2016;11;13;6493;
2016;11;14;6342;
2016;11;15;3061;
2016;11;16;1587;
2016;11;17;1890;
2016;11;18;5295;
2016;11;19;984;
2016;11;20;4086;
2016;11;21;2173;
2016;11;22;1619;
2016;11;23;727;
2016;11;24;678;
2016;11;25;1061;
2016;11;26;980;
2016;11;27;1678;
2016;11;28;2390;
2016;11;29;5156;
2016;11;30;1914;
2016;12;1;1068;
2016;12;2;4400;
2016;12;3;4778;
2016;12;4;4099;
2016;12;5;1286;
2016;12;6;3661;
2016;12;7;3390;
2016;12;8;3869;
2016;12;9;2235;
2016;12;10;3285;
2016;12;11;975;
2016;12;12;1903;
2016;12;13;1367;
2016;12;14;1028;
2016;12;15;660;
2016;12;16;3047;
2016;12;17;1097;
2016;12;18;981;
2016;12;19;1839;
2016;12;20;1073;
2016;12;21;894;
2016;12;22;850;
2016;12;23;2006;
2016;12;24;760;
2016;12;25;770;
2016;12;26;1299;
2016;12;27;1077;
2016;12;28;474;
2016;12;29;3069;
2016;12;30;2350;
2016;12;31;4505;
2017;01;1;3257;
2017;01;2;1110;
2017;01;3;2693;
2017;01;4;1836;
2017;01;5;3145;
2017;01;6;2912;
2017;01;7;2835;
2017;01;8;1442;
2017;01;9;806;
2017;01;10;2790;
2017;01;11;3968;
2017;01;12;2395;
2017;01;13;1215;
2017;01;14;1445;
2017;01;15;3760;
2017;01;16;1391;
2017;01;17;2419;
2017;01;18;5568;
2017;01;19;5369;
2017;01;20;4425;
2017;01;21;5651;
2017;01;22;6047;
2017;01;23;4599;
2017;01;24;1569;
2017;01;25;1734;
2017;01;26;5561;
2017;01;27;6766;
2017;01;28;1967;
2017;01;29;3218;
2017;01;30;6290;
2017;01;31;2190;
2017;02;1;3200;
2017;02;2;2509;
2017;02;3;2201;
2017;02;4;4397;
2017;02;5;5591;
2017;02;6;2818;
2017;02;7;2182;
2017;02;8;1959;
2017;02;9;3086;
2017;02;10;1844;
2017;02;11;1425;
2017;02;12;1687;
2017;02;13;9443;
2017;02;14;9625;
2017;02;15;9983;
2017;02;16;9526;
2017;02;17;5580;
2017;02;18;2576;
2017;02;19;8153;
2017;02;20;6288;
2017;02;21;3981;
2017;02;22;2413;
2017;02;23;2781;
2017;02;24;6456;
2017;02;25;11931;
2017;02;26;3935;
2017;02;27;11517;
2017;02;28;4985;
2017;03;1;7510;
2017;03;2;10090;
2017;03;3;10625;
2017;03;4;12292;
2017;03;5;6551;
2017;03;6;6056;
2017;03;7;3701;
2017;03;8;8214;
2017;03;9;8864;
2017;03;10;2742;
2017;03;11;9834;
2017;03;12;8135;
2017;03;13;14009;
2017;03;14;7659;
2017;03;15;8783;
2017;03;16;15936;
2017;03;17;11303;
2017;03;18;4026;
2017;03;19;4406;
2017;03;20;10852;
2017;03;21;8268;
2017;03;22;3977;
2017;03;23;3272;
2017;03;24;8131;
2017;03;25;16232;
2017;03;26;19863;
2017;03;27;19304;
2017;03;28;19551;
2017;03;29;14060;
2017;03;30;12129;
2017;03;31;19350;
2017;04;1;19518;
2017;04;2;16723;
2017;04;3;5653;
2017;04;4;7728;
