Rok;Mesic;Den;Hodnota;
2013;06;27;21417;
2013;06;28;23847;
2013;06;29;24607;
2013;06;30;21637;
2013;07;1;26925;
2013;07;2;26682;
2013;07;3;23264;
2013;07;4;19480;
2013;07;5;12111;
2013;07;6;20898;
2013;07;7;27387;
2013;07;8;27514;
2013;07;9;27246;
2013;07;10;25960;
2013;07;11;12683;
2013;07;12;13492;
2013;07;13;24108;
2013;07;14;26562;
2013;07;15;21464;
2013;07;16;27887;
2013;07;17;27287;
2013;07;18;25906;
2013;07;19;25035;
2013;07;20;20812;
2013;07;21;28722;
2013;07;22;28468;
2013;07;23;25519;
2013;07;24;27700;
2013;07;25;19313;
2013;07;26;26558;
2013;07;27;25865;
2013;07;28;26038;
2013;07;29;21027;
2013;07;30;17605;
2013;07;31;18891;
2013;08;1;26380;
2013;08;2;26735;
2013;08;3;25674;
2013;08;4;18867;
2013;08;5;22592;
2013;08;6;24608;
2013;08;7;24214;
2013;08;8;22010;
2013;08;9;5517;
2013;08;10;21265;
2013;08;11;22892;
2013;08;12;24356;
2013;08;13;18743;
2013;08;14;22904;
2013;08;15;25160;
2013;08;16;24325;
2013;08;17;23817;
2013;08;18;21052;
2013;08;19;4732;
2013;08;20;11398;
2013;08;21;19964;
2013;08;22;17308;
2013;08;23;17570;
2013;08;24;16350;
2013;08;25;3630;
2013;08;26;7521;
2013;08;27;6384;
2013;08;28;10582;
2013;08;29;18941;
2013;08;30;19361;
2013;08;31;13978;
2013;09;1;15391;
2013;09;2;8549;
2013;09;3;4517;
2013;09;4;12135;
2013;09;5;20129;
2013;09;6;20444;
2013;09;7;20102;
2013;09;8;17996;
2013;09;9;6580;
2013;09;10;13057;
2013;09;11;9075;
2013;09;12;6694;
2013;09;13;10092;
2013;09;14;4538;
2013;09;15;6631;
2013;09;16;7139;
2013;09;17;7811;
2013;09;18;5029;
2013;09;19;9758;
2013;09;20;4163;
2013;09;21;5174;
2013;09;22;7542;
2013;09;23;4839;
2013;09;24;6533;
2013;09;25;5978;
2013;09;26;4113;
2013;09;27;15821;
2013;09;28;15667;
2013;09;29;14213;
2013;09;30;15666;
2013;10;1;14821;
2013;10;2;11637;
2013;10;3;14976;
2013;10;4;14630;
2013;10;5;12935;
2013;10;6;12413;
2013;10;7;4838;
2013;10;8;11216;
2013;10;9;5989;
2013;10;10;7408;
2013;10;11;4165;
2013;10;12;8116;
2013;10;13;7038;
2013;10;14;10639;
2013;10;15;4953;
2013;10;16;4948;
2013;10;17;3989;
2013;10;18;2802;
2013;10;19;10899;
2013;10;20;7459;
2013;10;21;7588;
2013;10;22;8593;
2013;10;23;4485;
2013;10;24;7323;
2013;10;25;7395;
2013;10;26;8840;
2013;10;27;3556;
2013;10;28;4892;
2013;10;29;2132;
2013;10;30;4468;
2013;10;31;9285;
2013;11;1;6415;
2013;11;2;2288;
2013;11;3;1358;
2013;11;4;4860;
2013;11;5;3933;
2013;11;6;3651;
2013;11;7;2644;
2013;11;8;3597;
2013;11;9;1477;
2013;11;10;5078;
2013;11;11;5029;
2013;11;12;7109;
2013;11;13;1815;
2013;11;14;2327;
2013;11;15;1856;
2013;11;16;3933;
2013;11;17;1606;
2013;11;18;1784;
2013;11;19;1446;
2013;11;20;717;
2013;11;21;1428;
2013;11;22;3351;
2013;11;23;3341;
2013;11;24;1431;
2013;11;25;2362;
2013;11;26;2215;
2013;11;27;5627;
2013;11;28;744;
2013;11;29;1837;
2013;11;30;1989;
2013;12;1;2503;
2013;12;2;4947;
2013;12;3;4118;
2013;12;4;3200;
2013;12;5;3534;
2013;12;6;2191;
2013;12;7;1416;
2013;12;8;882;
2013;12;9;524;
2013;12;10;1187;
2013;12;11;1225;
2013;12;12;549;
2013;12;13;667;
2013;12;14;424;
2013;12;15;2197;
2013;12;16;4568;
2013;12;17;4130;
2013;12;18;2387;
2013;12;19;1450;
2013;12;20;2076;
2013;12;21;4016;
2013;12;22;1456;
2013;12;23;3229;
2013;12;24;1950;
2013;12;25;3245;
2013;12;26;2484;
2013;12;27;1953;
2013;12;28;3775;
2013;12;29;1751;
2013;12;30;4242;
2013;12;31;1163;
2014;01;1;1042;
2014;01;2;695;
2014;01;3;4424;
2014;01;4;1638;
2014;01;5;2636;
2014;01;6;5138;
2014;01;7;4808;
2014;01;8;3149;
2014;01;9;2455;
2014;01;10;2374;
2014;01;11;4010;
2014;01;12;3019;
2014;01;13;5321;
2014;01;14;965;
2014;01;15;1632;
2014;01;16;3048;
2014;01;17;1326;
2014;01;18;3722;
2014;01;19;4874;
2014;01;20;730;
2014;01;21;1286;
2014;01;22;1540;
2014;01;23;1550;
2014;01;24;1172;
2014;01;25;6985;
2014;01;26;6335;
2014;01;27;2095;
2014;01;28;2006;
2014;01;29;2060;
2014;01;30;1294;
2014;01;31;2377;
2014;02;1;6202;
2014;02;2;897;
2014;02;3;6498;
2014;02;4;8060;
2014;02;5;2987;
2014;02;6;3525;
2014;02;7;3830;
2014;02;8;8171;
2014;02;9;2193;
2014;02;10;7799;
2014;02;11;4175;
2014;02;12;5429;
2014;02;13;6846;
2014;02;14;7858;
2014;02;15;5866;
2014;02;16;1932;
2014;02;17;9249;
2014;02;18;6250;
2014;02;19;4239;
2014;02;20;6264;
2014;02;21;8590;
2014;02;22;5799;
2014;02;23;10543;
2014;02;24;12054;
2014;02;25;9736;
2014;02;26;3554;
2014;02;27;9405;
2014;02;28;6458;
2014;03;1;9762;
2014;03;2;12154;
2014;03;3;7403;
2014;03;4;4277;
2014;03;5;9938;
2014;03;6;6929;
2014;03;7;8692;
2014;03;8;13060;
2014;03;9;14009;
2014;03;10;14885;
2014;03;11;15008;
2014;03;12;15330;
2014;03;13;15568;
2014;03;14;15316;
2014;03;15;3624;
2014;03;16;1659;
2014;03;17;3866;
2014;03;18;9017;
2014;03;19;4259;
2014;03;20;17123;
2014;03;21;16227;
2014;03;22;14905;
2014;03;23;2238;
2014;03;24;5675;
2014;03;25;13104;
2014;03;26;13412;
2014;03;27;16416;
2014;03;28;12716;
2014;03;29;16533;
2014;03;30;18543;
2014;03;31;15434;
2014;04;1;16201;
2014;04;2;18165;
2014;04;3;17601;
2014;04;4;17673;
2014;04;5;5245;
2014;04;6;13102;
2014;04;7;19635;
2014;04;8;12616;
2014;04;9;9825;
2014;04;10;8465;
2014;04;11;13716;
2014;04;12;19040;
2014;04;13;9531;
2014;04;14;10584;
2014;04;15;11816;
2014;04;16;20466;
2014;04;17;23968;
2014;04;18;10550;
2014;04;19;20208;
2014;04;20;15874;
2014;04;21;11663;
2014;04;22;9567;
2014;04;23;19282;
2014;04;24;14596;
2014;04;25;11176;
2014;04;26;22276;
2014;04;27;22169;
2014;04;28;12286;
2014;04;29;19193;
2014;04;30;19112;
2014;05;1;20780;
2014;05;2;18738;
2014;05;3;10209;
2014;05;4;23337;
2014;05;5;16429;
2014;05;6;22223;
2014;05;7;6929;
2014;05;8;20155;
2014;05;9;15481;
2014;05;10;23377;
2014;05;11;12483;
2014;05;12;20298;
2014;05;13;13207;
2014;05;14;22317;
2014;05;15;15648;
2014;05;16;4513;
2014;05;17;3828;
2014;05;18;10462;
2014;05;19;25299;
2014;05;20;29028;
2014;05;21;28701;
2014;05;22;27911;
2014;05;23;25006;
2014;05;24;14105;
2014;05;25;23444;
2014;05;26;21947;
2014;05;27;12225;
2014;05;28;23499;
2014;05;29;5912;
2014;05;30;15993;
2014;05;31;21108;
2014;06;1;17218;
2014;06;2;17802;
2014;06;3;14352;
2014;06;4;26563;
2014;06;5;19817;
2014;06;6;30925;
2014;06;7;30050;
2014;06;8;29813;
2014;06;9;29939;
2014;06;10;28442;
2014;06;11;26880;
2014;06;12;26150;
2014;06;13;24288;
2014;06;14;19136;
2014;06;15;22610;
2014;06;16;24294;
2014;06;17;21427;
2014;06;18;26022;
2014;06;19;27406;
2014;06;20;12884;
2014;06;21;13049;
2014;06;22;17003;
2014;06;23;26705;
2014;06;24;23869;
2014;06;25;10620;
2014;06;26;24338;
2014;06;27;28031;
2014;06;28;20362;
2014;06;29;12305;
2014;06;30;10141;
2014;07;1;21192;
2014;07;2;19259;
2014;07;3;28894;
2014;07;4;29140;
2014;07;5;21401;
2014;07;6;26770;
2014;07;7;21900;
2014;07;8;21683;
2014;07;9;7300;
2014;07;10;7793;
2014;07;11;14359;
2014;07;12;23481;
2014;07;13;21702;
2014;07;14;23903;
2014;07;15;26835;
2014;07;16;27182;
2014;07;17;18464;
2014;07;18;25524;
2014;07;19;27111;
2014;07;20;25210;
2014;07;21;12983;
2014;07;22;26107;
2014;07;23;21830;
2014;07;24;10663;
2014;07;25;22115;
2014;07;26;23596;
2014;07;27;18620;
2014;07;28;19134;
2014;07;29;14390;
2014;07;30;20539;
2014;07;31;8149;
2014;08;1;13256;
2014;08;2;24873;
2014;08;3;9965;
2014;08;4;7707;
2014;08;5;15756;
2014;08;6;17977;
2014;08;7;25940;
2014;08;8;21745;
2014;08;9;18806;
2014;08;10;19983;
2014;08;11;4510;
2014;08;12;19207;
2014;08;13;9880;
2014;08;14;11449;
2014;08;15;16282;
2014;08;16;10621;
2014;08;17;15248;
2014;08;18;12051;
2014;08;19;18076;
2014;08;20;17228;
2014;08;21;17712;
2014;08;22;19443;
2014;08;23;16527;
2014;08;24;14802;
2014;08;25;20156;
2014;08;26;5142;
2014;08;27;14413;
2014;08;28;22447;
2014;08;29;13321;
2014;08;30;15817;
2014;08;31;9444;
2014;09;1;4811;
2014;09;2;2942;
2014;09;3;18732;
