#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoøení souboru: 14.02.2024 23:16
#Stažením publikovaných dat souhlasíte s podmínkami užití tìchto dat.

METADATA
Stanice ID;Jméno stanice;Zaèátek mìøení;Konec mìøení;Zemìpisná délka;Zemìpisná šíøka;Nadmoøská výška
P1PKAR01;Praha, Karlov;01.01.1961;31.12.2002;14.4186;50.0675;260.5
P1PKAR01;Praha, Karlov;01.01.2003;31.12.2023;14.427778;50.069167;260.5

PØÍSTROJE
Pøístroj;Zaèátek mìøení;Konec mìøení;Výška pøístroje [m]
Pyranometr;01.01.1984;31.12.2023;1.5

PRVEK
Denní úhrn globálního záøení [RGLB_D.SUM, kJ/m2]

Popis:
Hodnota - hodnota prvku
Pøíznak - rozšiøující informace o hodnotì

DATA
Rok;Mìsíc;Den;Hodnota;Pøíznak
2014;06;13;24627;
2014;06;14;18468;
2014;06;15;20837;
2014;06;16;20486;
2014;06;17;22747;
2014;06;18;25274;
2014;06;19;25198;
2014;06;20;14275;
2014;06;21;12583;
2014;06;22;12867;
2014;06;23;25249;
2014;06;24;23239;
2014;06;25;10928;
2014;06;26;18502;
2014;06;27;21440;
2014;06;28;21135;
2014;06;29;6772;
2014;06;30;14259;
2014;07;1;21973;
2014;07;2;17539;
2014;07;3;27286;
2014;07;4;27802;
2014;07;5;16668;
2014;07;6;25743;
2014;07;7;23131;
2014;07;8;15091;
2014;07;9;13383;
2014;07;10;8252;
2014;07;11;14794;
2014;07;12;26907;
2014;07;13;19875;
2014;07;14;20803;
2014;07;15;22495;
2014;07;16;20195;
2014;07;17;17627;
2014;07;18;25763;
2014;07;19;25863;
2014;07;20;25830;
2014;07;21;14631;
2014;07;22;22828;
2014;07;23;23490;
2014;07;24;16821;
2014;07;25;24170;
2014;07;26;23577;
2014;07;27;22074;
2014;07;28;14459;
2014;07;29;13500;
2014;07;30;11804;
2014;07;31;13981;
2014;08;1;18795;
2014;08;2;17933;
2014;08;3;21676;
2014;08;4;7097;
2014;08;5;12113;
2014;08;6;18080;
2014;08;7;15956;
2014;08;8;23910;
2014;08;9;16821;
2014;08;10;23246;
2014;08;11;5138;
2014;08;12;14890;
2014;08;13;7324;
2014;08;14;10386;
2014;08;15;15559;
2014;08;16;13157;
2014;08;17;15366;
2014;08;18;11381;
2014;08;19;14903;
2014;08;20;19323;
2014;08;21;16652;
2014;08;22;14038;
2014;08;23;13274;
2014;08;24;11617;
2014;08;25;20610;
2014;08;26;4398;
2014;08;27;15406;
2014;08;28;20355;
2014;08;29;9745;
2014;08;30;15108;
2014;08;31;6368;
2014;09;1;5919;
2014;09;2;4863;
2014;09;3;9307;
2014;09;4;17284;
2014;09;5;17421;
2014;09;6;18192;
2014;09;7;15631;
2014;09;8;14985;
2014;09;9;12423;
2014;09;10;10405;
2014;09;11;8775;
2014;09;12;3618;
2014;09;13;7315;
2014;09;14;3216;
2014;09;15;10868;
2014;09;16;12871;
2014;09;17;15731;
2014;09;18;15127;
2014;09;19;14208;
2014;09;20;10714;
2014;09;21;8916;
2014;09;22;9910;
2014;09;23;8387;
2014;09;24;14267;
2014;09;25;7896;
2014;09;26;3282;
2014;09;27;11098;
2014;09;28;14298;
2014;09;29;13764;
2014;09;30;7072;
2014;10;1;6870;
2014;10;2;9630;
2014;10;3;10761;
2014;10;4;6305;
2014;10;5;3921;
2014;10;6;8559;
2014;10;7;8424;
2014;10;8;7200;
2014;10;9;11253;
2014;10;10;4550;
2014;10;11;2744;
2014;10;12;9976;
2014;10;13;5780;
2014;10;14;7815;
2014;10;15;5382;
2014;10;16;6989;
2014;10;17;2880;
2014;10;18;9167;
2014;10;19;7913;
2014;10;20;4251;
2014;10;21;6654;
2014;10;22;1490;
2014;10;23;2202;
2014;10;24;4009;
2014;10;25;2122;
2014;10;26;5039;
2014;10;27;5374;
2014;10;28;8493;
2014;10;29;3009;
2014;10;30;3160;
2014;10;31;4169;
2014;11;1;5279;
2014;11;2;3299;
2014;11;3;4274;
2014;11;4;7580;
2014;11;5;3875;
2014;11;6;728;
2014;11;7;1510;
2014;11;8;6290;
2014;11;9;1576;
2014;11;10;2128;
2014;11;11;2104;
2014;11;12;2767;
2014;11;13;1229;
2014;11;14;4462;
2014;11;15;1926;
2014;11;16;3004;
2014;11;17;1353;
2014;11;18;509;
2014;11;19;398;
2014;11;20;867;
2014;11;21;1278;
2014;11;22;1966;
2014;11;23;1160;
2014;11;24;1249;
2014;11;25;1559;
2014;11;26;1416;
2014;11;27;814;
2014;11;28;541;
2014;11;29;481;
2014;11;30;1529;
2014;12;1;549;
2014;12;2;672;
2014;12;3;686;
2014;12;4;2034;
2014;12;5;370;
2014;12;6;572;
2014;12;7;1219;
2014;12;8;2307;
2014;12;9;3394;
2014;12;10;1372;
2014;12;11;2088;
2014;12;12;1829;
2014;12;13;3269;
2014;12;14;1208;
2014;12;15;1391;
2014;12;16;984;
2014;12;17;2480;
2014;12;18;1308;
2014;12;19;1072;
2014;12;20;2072;
2014;12;21;2385;
2014;12;22;849;
2014;12;23;2579;
2014;12;24;2093;
2014;12;25;2125;
2014;12;26;1718;
2014;12;27;2759;
2014;12;28;2915;
2014;12;29;1739;
2014;12;30;3608;
2014;12;31;1325;
2015;01;1;1750;
2015;01;2;719;
2015;01;3;1330;
2015;01;4;2438;
2015;01;5;1027;
2015;01;6;2213;
2015;01;7;1026;
2015;01;8;1648;
2015;01;9;1145;
2015;01;10;2412;
2015;01;11;2267;
2015;01;12;1522;
2015;01;13;5358;
2015;01;14;3082;
2015;01;15;2399;
2015;01;16;2939;
2015;01;17;777;
2015;01;18;2742;
2015;01;19;1065;
2015;01;20;1243;
2015;01;21;2865;
2015;01;22;712;
2015;01;23;473;
2015;01;24;1037;
2015;01;25;2060;
2015;01;26;4026;
2015;01;27;2479;
2015;01;28;3646;
2015;01;29;6812;
2015;01;30;2656;
2015;01;31;3320;
2015;02;1;6892;
2015;02;2;2755;
2015;02;3;5421;
2015;02;4;3836;
2015;02;5;5935;
2015;02;6;7023;
2015;02;7;8187;
2015;02;8;5462;
2015;02;9;1476;
2015;02;10;2444;
2015;02;11;5665;
2015;02;12;2020;
2015;02;13;1438;
2015;02;14;2106;
2015;02;15;2518;
2015;02;16;9632;
2015;02;17;3300;
2015;02;18;1113;
2015;02;19;6777;
2015;02;20;10276;
2015;02;21;8801;
2015;02;22;3333;
2015;02;23;9362;
2015;02;24;6324;
2015;02;25;5694;
2015;02;26;10554;
2015;02;27;7119;
2015;02;28;3451;
2015;03;1;4031;
2015;03;2;6855;
2015;03;3;13452;
2015;03;4;11497;
2015;03;5;7457;
2015;03;6;5545;
2015;03;7;12937;
2015;03;8;13845;
2015;03;9;12774;
2015;03;10;13584;
2015;03;11;7787;
2015;03;12;4509;
2015;03;13;3497;
2015;03;14;2173;
2015;03;15;4520;
2015;03;16;10728;
2015;03;17;11655;
2015;03;18;14998;
2015;03;19;15678;
2015;03;20;14262;
2015;03;21;13180;
2015;03;22;3395;
2015;03;23;15317;
2015;03;24;15561;
2015;03;25;14048;
2015;03;26;6683;
2015;03;27;7453;
2015;03;28;12551;
2015;03;29;5135;
2015;03;30;12369;
2015;03;31;10261;
2015;04;1;9872;
2015;04;2;8240;
2015;04;3;9638;
2015;04;4;17901;
2015;04;5;11721;
2015;04;6;11427;
2015;04;7;19421;
2015;04;8;2979;
2015;04;9;14516;
2015;04;10;19647;
2015;04;11;16002;
2015;04;12;13304;
2015;04;13;12424;
2015;04;14;19727;
2015;04;15;19939;
2015;04;16;18868;
2015;04;17;9128;
2015;04;18;11276;
2015;04;19;22841;
2015;04;20;22837;
2015;04;21;24734;
2015;04;22;22113;
2015;04;23;21238;
2015;04;24;17426;
2015;04;25;18147;
2015;04;26;13905;
2015;04;27;19499;
2015;04;28;2649;
2015;04;29;24781;
2015;04;30;16170;
2015;05;1;9488;
2015;05;2;16989;
2015;05;3;14577;
2015;05;4;17308;
2015;05;5;16776;
2015;05;6;8396;
2015;05;7;23742;
2015;05;8;25257;
2015;05;9;13769;
2015;05;10;19987;
2015;05;11;26914;
2015;05;12;21634;
2015;05;13;22995;
2015;05;14;21671;
2015;05;15;25044;
2015;05;16;25860;
2015;05;17;25136;
2015;05;18;27883;
2015;05;19;8892;
2015;05;20;4974;
2015;05;21;9145;
2015;05;22;24790;
2015;05;23;18237;
2015;05;24;14028;
2015;05;25;15951;
2015;05;26;10445;
2015;05;27;13558;
2015;05;28;24390;
2015;05;29;22952;
2015;05;30;16578;
2015;05;31;25205;
2015;06;1;18736;
2015;06;2;25991;
2015;06;3;26816;
2015;06;4;28481;
2015;06;5;29901;
2015;06;6;28822;
2015;06;7;24151;
2015;06;8;16933;
2015;06;9;3246;
2015;06;10;16433;
2015;06;11;19825;
2015;06;12;27626;
2015;06;13;17047;
2015;06;14;24298;
2015;06;15;14501;
2015;06;16;22551;
2015;06;17;25344;
2015;06;18;9132;
2015;06;19;11823;
2015;06;20;19217;
2015;06;21;13361;
2015;06;22;14400;
2015;06;23;19798;
2015;06;24;16366;
2015;06;25;23700;
2015;06;26;18590;
2015;06;27;8060;
2015;06;28;26541;
2015;06;29;19434;
2015;06;30;24988;
2015;07;1;28612;
2015;07;2;29120;
2015;07;3;28724;
2015;07;4;27916;
2015;07;5;20662;
2015;07;6;24995;
2015;07;7;27498;
2015;07;8;17399;
2015;07;9;16906;
2015;07;10;29282;
2015;07;11;26551;
2015;07;12;23109;
2015;07;13;11289;
2015;07;14;10365;
2015;07;15;16729;
2015;07;16;23040;
2015;07;17;19775;
2015;07;18;21821;
2015;07;19;17775;
2015;07;20;15955;
2015;07;21;22649;
2015;07;22;26317;
2015;07;23;10262;
2015;07;24;17539;
2015;07;25;15522;
2015;07;26;25978;
2015;07;27;16755;
2015;07;28;17970;
2015;07;29;17232;
2015;07;30;19963;
2015;07;31;23961;
2015;08;1;21898;
2015;08;2;13067;
2015;08;3;21836;
2015;08;4;23382;
2015;08;5;22945;
2015;08;6;23496;
2015;08;7;21082;
2015;08;8;24137;
2015;08;9;21883;
2015;08;10;23708;
2015;08;11;20763;
2015;08;12;21439;
2015;08;13;21861;
2015;08;14;20494;
2015;08;15;18925;
2015;08;16;10519;
2015;08;17;2246;
2015;08;18;3625;
2015;08;19;2995;
2015;08;20;12331;
2015;08;21;20274;
2015;08;22;18428;
2015;08;23;19706;
2015;08;24;18592;
2015;08;25;12103;
2015;08;26;22320;
2015;08;27;19915;
2015;08;28;8828;
2015;08;29;18131;
2015;08;30;20457;
2015;08;31;19604;
2015;09;1;17767;
2015;09;2;13689;
2015;09;3;15888;
2015;09;4;16500;
2015;09;5;13018;
2015;09;6;7671;
2015;09;7;8841;
2015;09;8;13932;
2015;09;9;10816;
2015;09;10;13882;
2015;09;11;8005;
2015;09;12;14489;
2015;09;13;17368;
2015;09;14;4770;
2015;09;15;9424;
2015;09;16;15610;
2015;09;17;16963;
2015;09;18;12795;
2015;09;19;15962;
2015;09;20;8399;
2015;09;21;8937;
2015;09;22;11922;
2015;09;23;2816;
2015;09;24;12230;
2015;09;25;14729;
2015;09;26;8598;
2015;09;27;9146;
2015;09;28;13986;
2015;09;29;10734;
2015;09;30;7718;
2015;10;1;15073;
2015;10;2;14774;
2015;10;3;11243;
2015;10;4;8666;
2015;10;5;12198;
2015;10;6;6475;
2015;10;7;2552;
2015;10;8;1805;
2015;10;9;2349;
2015;10;10;3977;
2015;10;11;10339;
2015;10;12;12633;
2015;10;13;2236;
2015;10;14;1491;
2015;10;15;1229;
2015;10;16;4173;
2015;10;17;3791;
2015;10;18;3461;
2015;10;19;6627;
2015;10;20;3584;
2015;10;21;2602;
2015;10;22;6707;
2015;10;23;7098;
2015;10;24;9439;
2015;10;25;4325;
2015;10;26;5623;
2015;10;27;1514;
2015;10;28;1870;
2015;10;29;1143;
2015;10;30;1598;
2015;10;31;8897;
2015;11;1;9180;
2015;11;2;8957;
2015;11;3;7486;
2015;11;4;5965;
2015;11;5;6107;
2015;11;6;6637;
2015;11;7;3121;
2015;11;8;7562;
2015;11;9;2416;
2015;11;10;4961;
2015;11;11;2566;
2015;11;12;4418;
2015;11;13;6091;
2015;11;14;5241;
2015;11;15;941;
2015;11;16;6360;
2015;11;17;1755;
2015;11;18;2735;
2015;11;19;2505;
2015;11;20;1111;
2015;11;21;3959;
2015;11;22;2752;
2015;11;23;2410;
2015;11;24;4359;
2015;11;25;1869;
2015;11;26;1807;
2015;11;27;1472;
2015;11;28;2800;
2015;11;29;991;
2015;11;30;1653;
2015;12;1;3949;
2015;12;2;1132;
2015;12;3;4940;
2015;12;4;3172;
2015;12;5;4835;
2015;12;6;5044;
2015;12;7;1667;
2015;12;8;908;
2015;12;9;573;
2015;12;10;2681;
2015;12;11;3726;
2015;12;12;1502;
2015;12;13;1842;
2015;12;14;1903;
2015;12;15;1750;
2015;12;16;1070;
2015;12;17;1622;
2015;12;18;1134;
2015;12;19;3646;
2015;12;20;850;
2015;12;21;696;
2015;12;22;1466;
2015;12;23;4509;
2015;12;24;1960;
2015;12;25;1810;
2015;12;26;4208;
2015;12;27;4842;
2015;12;28;3255;
2015;12;29;1913;
2015;12;30;3858;
2015;12;31;4611;
2016;01;1;1281;
2016;01;2;539;
2016;01;3;754;
2016;01;4;1151;
2016;01;5;1468;
2016;01;6;1196;
2016;01;7;1412;
2016;01;8;5338;
2016;01;9;3628;
2016;01;10;1452;
2016;01;11;902;
2016;01;12;3238;
2016;01;13;1487;
2016;01;14;5012;
2016;01;15;3194;
2016;01;16;1543;
2016;01;17;1565;
2016;01;18;1551;
2016;01;19;5005;
2016;01;20;1688;
2016;01;21;5268;
2016;01;22;5902;
2016;01;23;1565;
2016;01;24;3048;
2016;01;25;1104;
2016;01;26;4088;
2016;01;27;2338;
2016;01;28;1431;
2016;01;29;7215;
2016;01;30;1958;
2016;01;31;4001;
2016;02;1;1807;
2016;02;2;2258;
2016;02;3;2452;
2016;02;4;3620;
2016;02;5;5520;
2016;02;6;6659;
2016;02;7;4318;
2016;02;8;5728;
2016;02;9;4210;
2016;02;10;4125;
2016;02;11;4892;
2016;02;12;6487;
2016;02;13;4823;
2016;02;14;5090;
2016;02;15;5111;
2016;02;16;1558;
2016;02;17;921;
2016;02;18;10272;
2016;02;19;4361;
2016;02;20;6136;
2016;02;21;3162;
2016;02;22;8684;
2016;02;23;2021;
2016;02;24;8684;
2016;02;25;9573;
2016;02;26;7147;
2016;02;27;7405;
2016;02;28;2400;
2016;02;29;1047;
2016;03;1;2887;
2016;03;2;5649;
2016;03;3;4496;
2016;03;4;12682;
2016;03;5;8280;
2016;03;6;4201;
2016;03;7;7137;
2016;03;8;5547;
2016;03;9;5968;
2016;03;10;8701;
2016;03;11;7241;
2016;03;12;4134;
2016;03;13;3605;
2016;03;14;14391;
2016;03;15;4607;
2016;03;16;6593;
2016;03;17;15423;
2016;03;18;15190;
2016;03;19;5879;
2016;03;20;3391;
2016;03;21;5078;
2016;03;22;7865;
2016;03;23;8944;
2016;03;24;6416;
2016;03;25;4867;
2016;03;26;7836;
2016;03;27;16847;
2016;03;28;13299;
2016;03;29;14275;
2016;03;30;5639;
2016;03;31;15541;
2016;04;1;5978;
2016;04;2;18758;
2016;04;3;16136;
2016;04;4;14959;
2016;04;5;17437;
2016;04;6;13070;
2016;04;7;11174;
2016;04;8;6471;
2016;04;9;4942;
2016;04;10;3175;
2016;04;11;7031;
2016;04;12;16138;
2016;04;13;11266;
2016;04;14;12532;
2016;04;15;7867;
2016;04;16;7134;
2016;04;17;5181;
2016;04;18;11794;
2016;04;19;9939;
2016;04;20;19228;
2016;04;21;23384;
2016;04;22;20491;
2016;04;23;9433;
2016;04;24;14461;
2016;04;25;18054;
2016;04;26;12348;
2016;04;27;13308;
2016;04;28;17063;
2016;04;29;24844;
2016;04;30;24313;
2016;05;1;15635;
2016;05;2;22039;
2016;05;3;17012;
2016;05;4;3872;
2016;05;5;22548;
2016;05;6;24879;
2016;05;7;24630;
2016;05;8;22433;
2016;05;9;23783;
2016;05;10;21502;
2016;05;11;17641;
2016;05;12;11862;
2016;05;13;14369;
2016;05;14;24228;
2016;05;15;14219;
2016;05;16;13264;
2016;05;17;11062;
2016;05;18;14205;
2016;05;19;19403;
2016;05;20;18221;
2016;05;21;21191;
2016;05;22;26417;
2016;05;23;17385;
2016;05;24;9537;
2016;05;25;11799;
2016;05;26;17690;
2016;05;27;16675;
2016;05;28;17171;
2016;05;29;16295;
2016;05;30;23056;
2016;05;31;17551;
2016;06;1;18652;
2016;06;2;17797;
2016;06;3;8364;
2016;06;4;17990;
2016;06;5;22569;
2016;06;6;24126;
2016;06;7;27775;
2016;06;8;27420;
2016;06;9;22186;
2016;06;10;18476;
2016;06;11;13637;
2016;06;12;12807;
2016;06;13;15620;
2016;06;14;16593;
2016;06;15;13118;
2016;06;16;23290;
2016;06;17;8676;
2016;06;18;23859;
2016;06;19;19115;
2016;06;20;13615;
2016;06;21;15925;
2016;06;22;20208;
2016;06;23;28796;
2016;06;24;26559;
2016;06;25;19665;
2016;06;26;14594;
2016;06;27;15724;
2016;06;28;20340;
2016;06;29;23385;
2016;06;30;17534;
2016;07;1;27791;
2016;07;2;14468;
2016;07;3;21094;
2016;07;4;25772;
2016;07;5;18673;
2016;07;6;20651;
2016;07;7;25483;
2016;07;8;23546;
2016;07;9;22182;
2016;07;10;23669;
2016;07;11;24036;
2016;07;12;12672;
2016;07;13;15154;
2016;07;14;7012;
2016;07;15;9271;
2016;07;16;25599;
2016;07;17;9410;
2016;07;18;24246;
2016;07;19;23036;
2016;07;20;25684;
2016;07;21;15112;
2016;07;22;20123;
2016;07;23;17246;
2016;07;24;13235;
2016;07;25;21006;
2016;07;26;16097;
2016;07;27;13954;
2016;07;28;17722;
2016;07;29;15726;
2016;07;30;21296;
2016;07;31;7619;
2016;08;1;18698;
2016;08;2;11374;
2016;08;3;8276;
2016;08;4;22303;
2016;08;5;5242;
2016;08;6;16891;
2016;08;7;21945;
2016;08;8;24463;
2016;08;9;6354;
2016;08;10;9423;
2016;08;11;19041;
2016;08;12;7609;
2016;08;13;16141;
2016;08;14;17771;
2016;08;15;18361;
2016;08;16;18589;
2016;08;17;18296;
2016;08;18;23202;
2016;08;19;22963;
2016;08;20;17032;
2016;08;21;11401;
2016;08;22;13366;
2016;08;23;16835;
2016;08;24;21646;
2016;08;25;21763;
2016;08;26;21886;
2016;08;27;21691;
2016;08;28;20618;
2016;08;29;6628;
2016;08;30;21100;
2016;08;31;21008;
2016;09;1;19756;
2016;09;2;15244;
2016;09;3;12288;
2016;09;4;12173;
2016;09;5;8507;
2016;09;6;15370;
2016;09;7;18181;
2016;09;8;18503;
2016;09;9;16114;
2016;09;10;15499;
2016;09;11;17632;
2016;09;12;16993;
2016;09;13;16108;
2016;09;14;15585;
2016;09;15;16811;
2016;09;16;14343;
2016;09;17;3019;
2016;09;18;6482;
2016;09;19;2095;
2016;09;20;9477;
2016;09;21;9223;
2016;09;22;15390;
2016;09;23;9839;
2016;09;24;13321;
2016;09;25;13833;
2016;09;26;11976;
2016;09;27;14199;
2016;09;28;10946;
2016;09;29;12330;
2016;09;30;9845;
2016;10;1;11759;
2016;10;2;3620;
2016;10;3;3868;
2016;10;4;5571;
2016;10;5;5588;
2016;10;6;3399;
2016;10;7;7860;
2016;10;8;4016;
2016;10;9;6596;
2016;10;10;6191;
2016;10;11;4240;
2016;10;12;2259;
2016;10;13;2854;
2016;10;14;1926;
2016;10;15;6771;
2016;10;16;6527;
2016;10;17;1966;
2016;10;18;2688;
2016;10;19;6148;
2016;10;20;6432;
2016;10;21;4556;
2016;10;22;5506;
2016;10;23;6474;
2016;10;24;3724;
2016;10;25;2269;
2016;10;26;3554;
2016;10;27;5335;
2016;10;28;5231;
2016;10;29;3493;
2016;10;30;3551;
2016;10;31;8357;
2016;11;1;7734;
2016;11;2;6618;
2016;11;3;7813;
2016;11;4;6026;
2016;11;5;2860;
2016;11;6;1641;
2016;11;7;5334;
2016;11;8;5441;
2016;11;9;5430;
2016;11;10;2287;
2016;11;11;2852;
2016;11;12;1084;
2016;11;13;6565;
2016;11;14;6342;
2016;11;15;2931;
2016;11;16;1438;
2016;11;17;1984;
2016;11;18;5590;
2016;11;19;930;
2016;11;20;4093;
2016;11;21;2191;
2016;11;22;1479;
2016;11;23;535;
2016;11;24;687;
2016;11;25;1144;
2016;11;26;827;
2016;11;27;1907;
2016;11;28;3378;
2016;11;29;5354;
2016;11;30;1829;
2016;12;1;1249;
2016;12;2;3977;
2016;12;3;4938;
2016;12;4;4154;
2016;12;5;1163;
2016;12;6;3806;
2016;12;7;3642;
2016;12;8;3917;
2016;12;9;2156;
2016;12;10;3610;
2016;12;11;1375;
2016;12;12;1628;
2016;12;13;1153;
2016;12;14;976;
2016;12;15;595;
2016;12;16;3147;
2016;12;17;1070;
2016;12;18;977;
2016;12;19;1351;
2016;12;20;1020;
2016;12;21;837;
2016;12;22;780;
2016;12;23;1682;
2016;12;24;956;
2016;12;25;832;
2016;12;26;1247;
2016;12;27;1173;
2016;12;28;473;
2016;12;29;3558;
2016;12;30;2868;
2016;12;31;4410;
2017;01;1;3714;
2017;01;2;1010;
2017;01;3;2594;
2017;01;4;1948;
2017;01;5;3039;
2017;01;6;3370;
2017;01;7;2659;
2017;01;8;1167;
2017;01;9;645;
2017;01;10;2420;
2017;01;11;3929;
2017;01;12;2494;
2017;01;13;1145;
2017;01;14;1403;
2017;01;15;3700;
2017;01;16;1608;
2017;01;17;1806;
2017;01;18;5341;
2017;01;19;4647;
2017;01;20;3952;
2017;01;21;5503;
2017;01;22;5897;
2017;01;23;4681;
2017;01;24;1256;
2017;01;25;1365;
2017;01;26;5333;
2017;01;27;6492;
2017;01;28;1541;
2017;01;29;2435;
2017;01;30;6024;
2017;01;31;1597;
2017;02;1;2626;
2017;02;2;2077;
2017;02;3;1697;
2017;02;4;3256;
2017;02;5;5063;
2017;02;6;2273;
2017;02;7;1882;
2017;02;8;1791;
2017;02;9;2858;
2017;02;10;1755;
2017;02;11;1324;
2017;02;12;1469;
2017;02;13;9272;
2017;02;14;9213;
2017;02;15;9428;
2017;02;16;9239;
2017;02;17;6389;
2017;02;18;2567;
2017;02;19;7802;
2017;02;20;6541;
2017;02;21;5227;
2017;02;22;3158;
2017;02;23;2563;
2017;02;24;9270;
2017;02;25;11543;
2017;02;26;3746;
2017;02;27;11537;
2017;02;28;4255;
2017;03;1;8285;
2017;03;2;9279;
2017;03;3;10468;
2017;03;4;11728;
2017;03;5;6646;
2017;03;6;6286;
2017;03;7;3586;
2017;03;8;7119;
2017;03;9;7640;
2017;03;10;3040;
2017;03;11;9856;
2017;03;12;9102;
2017;03;13;12764;
2017;03;14;7710;
2017;03;15;8977;
2017;03;16;15175;
2017;03;17;10953;
2017;03;18;3832;
2017;03;19;4514;
2017;03;20;9471;
2017;03;21;8239;
2017;03;22;3616;
2017;03;23;3154;
2017;03;24;7551;
2017;03;25;15285;
2017;03;26;18624;
2017;03;27;18052;
2017;03;28;18137;
2017;03;29;15157;
2017;03;30;9409;
2017;03;31;18060;
2017;04;1;18243;
2017;04;2;15436;
2017;04;3;6452;
2017;04;4;7141;
2017;04;5;14216;
2017;04;6;11027;
2017;04;7;3525;
2017;04;8;10515;
2017;04;9;13308;
2017;04;10;19225;
2017;04;11;12136;
2017;04;12;7518;
2017;04;13;10302;
2017;04;14;14347;
2017;04;15;10590;
2017;04;16;15073;
2017;04;17;5604;
2017;04;18;10460;
2017;04;19;12328;
2017;04;20;17705;
2017;04;21;17427;
2017;04;22;6373;
2017;04;23;14162;
2017;04;24;23415;
2017;04;25;16188;
2017;04;26;4366;
2017;04;27;9516;
2017;04;28;3801;
2017;04;29;15534;
2017;04;30;20495;
2017;05;1;18995;
2017;05;2;18919;
2017;05;3;21300;
2017;05;4;12183;
2017;05;5;6934;
2017;05;6;13221;
2017;05;7;18513;
2017;05;8;10816;
2017;05;9;17885;
2017;05;10;24479;
2017;05;11;27204;
2017;05;12;17848;
2017;05;13;14621;
2017;05;14;13744;
2017;05;15;17773;
2017;05;16;27219;
2017;05;17;25609;
2017;05;18;28341;
2017;05;19;28121;
2017;05;20;8401;
2017;05;21;21487;
2017;05;22;24316;
2017;05;23;23375;
2017;05;24;19848;
2017;05;25;16143;
2017;05;26;26550;
2017;05;27;28883;
2017;05;28;29703;
2017;05;29;26410;
2017;05;30;21060;
2017;05;31;22057;
2017;06;1;29079;
2017;06;2;28924;
2017;06;3;25413;
2017;06;4;11212;
2017;06;5;23968;
2017;06;6;15572;
2017;06;7;23357;
2017;06;8;28657;
2017;06;9;27458;
2017;06;10;26039;
2017;06;11;30053;
2017;06;12;22706;
2017;06;13;22664;
2017;06;14;29295;
2017;06;15;28829;
2017;06;16;19631;
2017;06;17;20529;
2017;06;18;25336;
2017;06;19;29684;
2017;06;20;28076;
2017;06;21;25472;
2017;06;22;27641;
2017;06;23;22279;
2017;06;24;29045;
2017;06;25;18430;
2017;06;26;17580;
2017;06;27;12087;
2017;06;28;19177;
2017;06;29;4842;
2017;06;30;24420;
2017;07;1;21629;
2017;07;2;19235;
2017;07;3;24217;
2017;07;4;12026;
2017;07;5;21837;
2017;07;6;27198;
2017;07;7;19099;
2017;07;8;22561;
2017;07;9;17440;
2017;07;10;21573;
2017;07;11;12411;
2017;07;12;15657;
2017;07;13;22272;
2017;07;14;17165;
2017;07;15;15352;
2017;07;16;23179;
2017;07;17;15197;
2017;07;18;22863;
2017;07;19;26969;
2017;07;20;18187;
2017;07;21;23927;
2017;07;22;20795;
2017;07;23;15513;
2017;07;24;9127;
2017;07;25;17441;
2017;07;26;13663;
2017;07;27;13669;
2017;07;28;18503;
2017;07;29;23485;
2017;07;30;23924;
2017;07;31;25163;
2017;08;1;24009;
2017;08;2;20560;
2017;08;3;8712;
2017;08;4;14321;
2017;08;5;25005;
2017;08;6;16374;
2017;08;7;26285;
2017;08;8;22415;
2017;08;9;19760;
2017;08;10;21349;
2017;08;11;3117;
2017;08;12;14022;
2017;08;13;19459;
2017;08;14;23542;
2017;08;15;23398;
2017;08;16;7817;
2017;08;17;18973;
2017;08;18;20958;
2017;08;19;9873;
2017;08;20;15188;
2017;08;21;15866;
2017;08;22;16857;
2017;08;23;22913;
2017;08;24;16353;
2017;08;25;18586;
2017;08;26;19130;
2017;08;27;16335;
2017;08;28;18547;
2017;08;29;21609;
2017;08;30;21011;
2017;08;31;10153;
2017;09;1;3077;
2017;09;2;9617;
2017;09;3;12210;
2017;09;4;18014;
2017;09;5;18396;
2017;09;6;10378;
2017;09;7;12778;
2017;09;8;15587;
2017;09;9;14697;
2017;09;10;5766;
2017;09;11;10410;
2017;09;12;10260;
2017;09;13;7834;
2017;09;14;2440;
2017;09;15;12244;
2017;09;16;5177;
2017;09;17;10906;
2017;09;18;9861;
2017;09;19;10592;
2017;09;20;9965;
2017;09;21;8150;
2017;09;22;7540;
2017;09;23;11078;
2017;09;24;2313;
2017;09;25;5342;
2017;09;26;6817;
2017;09;27;13504;
2017;09;28;10487;
2017;09;29;14361;
2017;09;30;14469;
2017;10;1;8747;
2017;10;2;9598;
2017;10;3;4269;
2017;10;4;8753;
2017;10;5;4463;
2017;10;6;9652;
2017;10;7;7559;
2017;10;8;5798;
2017;10;9;8849;
2017;10;10;5196;
2017;10;11;7036;
2017;10;12;7077;
2017;10;13;8313;
2017;10;14;11545;
2017;10;15;11611;
2017;10;16;11463;
2017;10;17;10758;
2017;10;18;3060;
2017;10;19;3051;
2017;10;20;4793;
2017;10;21;5427;
2017;10;22;4713;
2017;10;23;2518;
2017;10;24;5401;
2017;10;25;5287;
2017;10;26;5531;
2017;10;27;5029;
2017;10;28;2973;
2017;10;29;5357;
2017;10;30;6750;
2017;10;31;3913;
